what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077223328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077230109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077230937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077241171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077242062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270077255828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077270093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077270968
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270077289890
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270077302609
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077306437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077309500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077310328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077321937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077322796
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270077338859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077341953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077342921
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077348296
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077350046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077351843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077352125
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270077356296
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270077356625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270077357390
