what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269964503359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269964505953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269964506515
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269964532875
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269964538109
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269964540375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269964544468
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269964545812
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269964549125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269964551859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269964552453
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269964553359
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269965230015
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269965237031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965256375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965257453
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269965258203
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269965265750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965269781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965270250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965280359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965281281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965296500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269965296843
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269965297421
