what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784498834
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784499444
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784500225
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784500459
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784501178
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784501350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784502334
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784502475
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784504319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784509178
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784511256
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784512069
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269784513584
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269784520006
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784520350
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784520944
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269784525084
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269784548881
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784554663
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784555444
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269784556366
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784556647
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784557241
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1269784597928
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269784603897
