what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064736500
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064736765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064737890
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064742781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270064755109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064760046
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064761125
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064764656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270064774546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064777156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064777921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064780734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064785500
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270064785531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064788562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064788703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064791609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064792843
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270064792843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064793421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064795500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064805640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064806875
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270064806875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064807453
