what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785775194
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785775850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785777788
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785778631
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269785779366
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785779631
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785780241
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785800022
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785800788
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269785801241
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785801522
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785802100
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785824288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785827569
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785828788
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269785829303
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785829600
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785830194
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785836694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785837444
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269785837897
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785838163
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785838756
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785844334
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785845100
