what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269783468709
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269783470272
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269783478553
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269783479834
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269783557163
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269783572319
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269783589881
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269783826006
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269783829241
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269783835256
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269783842225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269783883928
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269783890928
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269783916241
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269783922803
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269783927709
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269783972413
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269783984850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269783999194
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784006772
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269784008709
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269784013303
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1269784048397
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269784051256
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784056272
