what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782653131
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782653506
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269782656241
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1269782659413
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1269782659538
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782661163
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782677116
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782680803
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782695100
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1269782695131
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782699131
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269782704678
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1269782705178
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782707709
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782710522
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782710616
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782710663
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269782715553
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269782717834
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269782720991
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269782725116
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269782731194
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269782749663
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269782754350
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1269782759834
