what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062163656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062172437
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270062172468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062175093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062175281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062185328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062189421
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270062189437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062191078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062191328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062206906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062213062
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270062213078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062216734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062216875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062221062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062221265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062223734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062225390
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270062225406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062225953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062228578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062233296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270062238046
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270062238078
