what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269983305906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983316843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983317296
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269983321984
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269983324953
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269983326187
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269983328796
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269983331812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983332953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983333828
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269983336406
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269983337687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983337953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983338750
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1269983348781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983349281
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269983351531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983351593
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1269983351593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269983351593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983355500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269983373875
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1269983373890
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1269983373890
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269983375859
