what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269966341187
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269966349687
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269966353250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966355984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966356843
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269966357453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966357734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966358343
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269966361718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966371796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966372531
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269966373062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966373328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966373968
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269966405609
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269966420281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269966421140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966423093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966424046
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269966424703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966424968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269966425593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269966453375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269966453593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269966453937
