what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078133484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078133562
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1270078138500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078138750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078139609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078177468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078178453
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1270078181328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078181593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078182390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270078266546
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270078296015
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270078297875
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270078310984
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270078313828
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078354796
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078359656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078359859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078361484
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078361625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078364468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270078366250
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078374531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078374671
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078375078
