what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1270104492390
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1270104492468
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1270104492546
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1270104492609
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1270104492640
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1270104492687
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1270104492734
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1270104492843
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1270104492906
started,bundle,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.core",1270104492953
os,sysinfo,,,"win32",1270104492968
arch,sysinfo,,,"x86",1270104492968
ws,sysinfo,,,"win32",1270104492968
locale,sysinfo,,,"pl_PL",1270104492968
processors,sysinfo,,,"1",1270104492968
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1270104492968
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1270104492968
java.specification.name,sysinfo,,,"Java Platform API Specification",1270104492968
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270104492968
java.specification.version,sysinfo,,,"1.6",1270104492968
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1270104492968
java.version,sysinfo,,,"1.6.0_18",1270104492968
java.vm.info,sysinfo,,,"mixed mode, sharing",1270104492968
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1270104492968
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1270104492968
