what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1269782760084
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1269782760116
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782760366
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782760491
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782820147
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1269782820163
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782827334
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782835288
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782839788
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782847834
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782850413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782855803
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782859678
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782861834
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782862444
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782864834
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782866225
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269782866225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782871397
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782875678
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1269782875694
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782878725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782880350
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1269782880459
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269782881147
