what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270067690484
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270067692265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270067700031
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270067700171
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270067703218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270067703390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067715781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067716484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067722765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067727156
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270067727187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067728875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067729031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067733687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067735234
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270067735265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067738421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067739593
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270067739593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067740156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067742171
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270067745078
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270067745078
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1270067749546
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270067757796
