what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1269696053884
locale,sysinfo,,,"pl_PL",1269696053884
processors,sysinfo,,,"1",1269696053884
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1269696053884
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1269696053884
java.specification.name,sysinfo,,,"Java Platform API Specification",1269696053884
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1269696053884
java.specification.version,sysinfo,,,"1.6",1269696053884
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1269696053884
java.version,sysinfo,,,"1.6.0_18",1269696053884
java.vm.info,sysinfo,,,"mixed mode, sharing",1269696053884
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1269696053884
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1269696053884
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1269696053884
java.vm.specification.version,sysinfo,,,"1.0",1269696053884
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1269696053884
java.vm.version,sysinfo,,,"16.0-b13",1269696053884
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696065697
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1269696065822
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1269696065822
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1269696065822
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1269696065822
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1269696065822
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1269696065822
