what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784966741
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269784966944
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784967834
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784969928
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784970725
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269784971100
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784971381
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269784971959
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784982147
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269784982631
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785014038
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785014819
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269785015303
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785015569
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785016256
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785018600
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785019038
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785019506
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785019897
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785020350
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785022366
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785023147
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269785023647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785023928
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785024647
