what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785518631
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785518850
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785529163
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269785529366
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785533397
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785533819
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785535819
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785536772
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785537256
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785537756
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269785538147
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785540256
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785541022
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785545319
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785547100
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785547819
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269785552788
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269785559444
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1269785563881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785564225
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785564569
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785566725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269785567444
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785571741
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269785571897
