what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1270076667171
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1270076669281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076672984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076672984
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076673078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076678343
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270076679937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076681343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076682906
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270076728234
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270076728390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270076731234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076733265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076733812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076747062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076747812
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270076770968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270076774062
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270076776984
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270076778609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076780234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076780468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076784515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076785359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270076803015
