what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077650218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077651234
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270077660437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077661937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077662937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077697718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077698828
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270077698828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077699406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077700703
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270077702343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077712140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077712906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077716187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077717046
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270077718250
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077721609
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077721750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077723890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077724718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077726484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077765484
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270077768015
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270077774296
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077779984
