what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270073439968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270073448218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270073450562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073453625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073454203
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270073460078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270073461703
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1270073462562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270073466531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270073467968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073474687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073475140
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270073476453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073488140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073488953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073492218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270073579890
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270073585953
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270073591078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270073592671
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270073633562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270073633734
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270073633906
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270073634078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270073634421
