what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270074182640
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270074182671
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270074182828
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270074183265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270074183468
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270074183781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270074184687
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270074209281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270074211484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074232859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074234093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074237703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074287265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074315953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074315953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074316062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074390921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074393390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074464937
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270074466406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074505937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270074512859
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270074517046
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270074522125
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270074529921
