what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1270067841656
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1270067841656
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1270067841656
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1270067841656
started,bundle,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.core",1270067841656
os,sysinfo,,,"win32",1270067841656
arch,sysinfo,,,"x86",1270067841656
ws,sysinfo,,,"win32",1270067841656
locale,sysinfo,,,"pl_PL",1270067841656
processors,sysinfo,,,"1",1270067841656
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1270067841656
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1270067841656
java.specification.name,sysinfo,,,"Java Platform API Specification",1270067841656
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270067841656
java.specification.version,sysinfo,,,"1.6",1270067841656
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1270067841656
java.version,sysinfo,,,"1.6.0_18",1270067841656
java.vm.info,sysinfo,,,"mixed mode, sharing",1270067841656
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1270067841656
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1270067841656
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270067841656
java.vm.specification.version,sysinfo,,,"1.0",1270067841656
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1270067841656
java.vm.version,sysinfo,,,"16.0-b13",1270067841656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270067857468
