what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067599843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067601937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067619187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067619328
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270067621062
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270067623750
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270067624546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067631890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067636218
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270067636250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067638156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067638359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067641687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067643015
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270067643031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067643593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067645781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067651656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067656078
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270067656093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067659718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067661437
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270067661453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067662000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067664421
