what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075378421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075378796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075383796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075386859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270075396484
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270075397703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075400296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075400296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075400390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075404437
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270075410093
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270075415218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270075416156
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270075418359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075420453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270075421296
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270075432421
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270075437015
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270075441453
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270075442359
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270075444625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270075446484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270075450890
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270075452859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270075457515
