what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270105811734
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270105812281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1270105813265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270105832421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270105833453
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1270105846093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270105891312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270105892750
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270105926265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270105952781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270105955906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270105978359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270105979562
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270105980375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270105984890
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270105986265
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270105992000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270105992796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270105994640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106033953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106035218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106067531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106068718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106099234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106100312
