what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077135187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077135250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077137000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077137890
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270077142500
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270077145015
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270077150156
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270077151703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077153359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077154203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077161218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077162062
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1270077173781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270077176328
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077179781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077183343
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270077184906
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1270077189921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077195125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270077196000
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077209156
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077209421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077209953
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077220250
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270077223218
