what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270078905515
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270078905687
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270078905843
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270078906000
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270078906187
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1270078906593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078909250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078910281
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270078923437
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270078926578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078928453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078929265
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1270078929875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078930140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078930953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078944906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078945671
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1270078946125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078946406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078947218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078951421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078952187
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1270078952546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078952828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270078953625
