what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064869437
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270064869453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064870031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064872234
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270064874078
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270064875203
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270064876359
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270064876875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064879421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064879656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064882171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064883265
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270064883281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064883843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270064886171
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270064886796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270065866843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066268359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066277437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066282015
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270066282046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066283515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066283734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066285984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066287515
