what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787918850
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787918991
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787919100
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787919272
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787919413
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787919553
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787919725
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787919866
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787920053
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787920209
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787920428
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269787920741
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787922694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787923647
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269787925631
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787925897
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787926631
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787962225
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787963038
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787966413
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787967459
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269787967834
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787968131
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269787968850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269788002272
