what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981543609
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269981548093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269981549125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981558453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981559984
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269981561234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981563140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981563375
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269981565703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981565968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981566062
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269981572187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981572484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981573265
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269981809140
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269981852968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269981880843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981885781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981886750
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269981888265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981888546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981889234
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1269981910656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981912578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269981913359
