what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270066352812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066353406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066355500
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270066364890
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270066367078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066375687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066376406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066378578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066379718
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1270066379718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066380281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066382265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066395171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066401296
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270066401328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066403562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066403796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066406281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066408781
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270066408796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066463875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270066470296
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1270066470328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067077859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270067486140
