what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270106214734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106216500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106217671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106227125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106228218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270106274812
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270106276593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106283000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106283515
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270106301093
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270106302781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1270106304250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106308640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106309171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106318968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106320187
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270106329890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106339312
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1270106339343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106357906
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270106358906
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1270106360375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106382234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106383328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1270106392562
